date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:22:35	14745/14745	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:54%20GMT	http://www.premioartecultura.it/vincitore07.htm	www.premioartecultura.it/vincitore07.html	(from http://www.premioartecultura.it/index07.htm)
22:22:36	9993/9993	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:34%20GMT	http://www.premioartecultura.it/premio07.htm	www.premioartecultura.it/premio07.html	(from http://www.premioartecultura.it/index07.htm)
22:22:37	18733/18733	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:10:46%20GMT	http://www.premioartecultura.it/biografia_premio07.htm	www.premioartecultura.it/biografia_premio07.html	(from http://www.premioartecultura.it/index07.htm)
22:22:38	1468/1468	---M--	200	added ('OK')	image/gif	date:Wed,%2016%20May%202007%2017:06:11%20GMT	http://www.premioartecultura.it/img/autore_2007.gif	www.premioartecultura.it/img/autore_2007.gif	(from http://www.premioartecultura.it/index07.htm)
22:22:39	9123/9123	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20May%202007%2017:06:25%20GMT	http://www.premioartecultura.it/img/premio2007.jpg	www.premioartecultura.it/img/premio2007.jpg	(from http://www.premioartecultura.it/index07.htm)
22:22:42	3000/3000	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20May%202009%2000:11:25%20GMT	http://www.premioartecultura.it/img/edizione2008s.jpg	www.premioartecultura.it/img/edizione2008s.jpg	(from http://www.premioartecultura.it/index08.htm)
22:22:43	1614/1614	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Sep%202008%2014:13:50%20GMT	http://www.premioartecultura.it/img/2008.jpg	www.premioartecultura.it/img/2008.jpg	(from http://www.premioartecultura.it/index08.htm)
22:22:44	15240/15240	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:39%20GMT	http://www.premioartecultura.it/presentazione08.htm	www.premioartecultura.it/presentazione08.html	(from http://www.premioartecultura.it/index08.htm)
22:22:45	14872/14872	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:44%20GMT	http://www.premioartecultura.it/regolamento08.htm	www.premioartecultura.it/regolamento08.html	(from http://www.premioartecultura.it/index08.htm)
22:22:46	9792/9792	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:09%20GMT	http://www.premioartecultura.it/giuria08.htm	www.premioartecultura.it/giuria08.html	(from http://www.premioartecultura.it/index08.htm)
22:22:47	72138/72138	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20May%202007%2006:45:45%20GMT	http://www.premioartecultura.it/img/win_2007.jpg	www.premioartecultura.it/img/win_2007.jpg	(from http://www.premioartecultura.it/index07.htm)
22:22:47	8317/8317	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:10:58%20GMT	http://www.premioartecultura.it/comitato08.htm	www.premioartecultura.it/comitato08.html	(from http://www.premioartecultura.it/index08.htm)
22:22:47	10896/10896	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:26%20GMT	http://www.premioartecultura.it/patronato08.htm	www.premioartecultura.it/patronato08.html	(from http://www.premioartecultura.it/index08.htm)
22:22:48	13486/13486	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:10:52%20GMT	http://www.premioartecultura.it/candidati08.htm	www.premioartecultura.it/candidati08.html	(from http://www.premioartecultura.it/index08.htm)
22:22:49	15687/15687	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:12:00%20GMT	http://www.premioartecultura.it/vincitore08.htm	www.premioartecultura.it/vincitore08.html	(from http://www.premioartecultura.it/index08.htm)
22:22:50	11776/11776	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:02%20GMT	http://www.premioartecultura.it/gallery08_c.htm	www.premioartecultura.it/gallery08_c.html	(from http://www.premioartecultura.it/index08.htm)
22:22:51	9917/9917	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:02%20GMT	http://www.premioartecultura.it/gallery08.htm	www.premioartecultura.it/gallery08.html	(from http://www.premioartecultura.it/index08.htm)
22:22:54	1621/1621	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20May%202009%2000:11:17%20GMT	http://www.premioartecultura.it/img/2009.jpg	www.premioartecultura.it/img/2009.jpg	(from http://www.premioartecultura.it/index09.htm)
22:22:55	12401/12401	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:40%20GMT	http://www.premioartecultura.it/presentazione09.htm	www.premioartecultura.it/presentazione09.html	(from http://www.premioartecultura.it/index09.htm)
22:22:57	65442/65442	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202008%2011:27:02%20GMT	http://www.premioartecultura.it/img/hp_r2_c6_2008.jpg	www.premioartecultura.it/img/hp_r2_c6_2008.jpg	(from http://www.premioartecultura.it/index08.htm)
22:22:57	12725/12725	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:45%20GMT	http://www.premioartecultura.it/regolamento09.htm	www.premioartecultura.it/regolamento09.html	(from http://www.premioartecultura.it/index09.htm)
22:22:59	8714/8714	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:10:59%20GMT	http://www.premioartecultura.it/comitato09.htm	www.premioartecultura.it/comitato09.html	(from http://www.premioartecultura.it/index09.htm)
22:22:59	10226/10226	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:18%20GMT	http://www.premioartecultura.it/messaggi09.htm	www.premioartecultura.it/messaggi09.html	(from http://www.premioartecultura.it/index09.htm)
22:23:00	9036/9036	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:22%20GMT	http://www.premioartecultura.it/patrocini09.htm	www.premioartecultura.it/patrocini09.html	(from http://www.premioartecultura.it/index09.htm)
22:23:01	1479/1479	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20May%202009%2000:11:19%20GMT	http://www.premioartecultura.it/img/autore2009.gif	www.premioartecultura.it/img/autore2009.gif	(from http://www.premioartecultura.it/index09.htm)
22:23:02	6378/6378	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20May%202009%2000:11:33%20GMT	http://www.premioartecultura.it/img/premio2009.jpg	www.premioartecultura.it/img/premio2009.jpg	(from http://www.premioartecultura.it/index09.htm)
22:23:05	1489/1489	---M--	200	added ('OK')	text/css	date:Thu,%2025%20Sep%202008%2014:14:41%20GMT	http://www.premioartecultura.it/stile.css	www.premioartecultura.it/stile.css	(from http://www.premioartecultura.it/biografiamonti.htm)
22:23:07	65703/65703	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20May%202009%2010:42:00%20GMT	http://www.premioartecultura.it/img/vincitore9.jpg	www.premioartecultura.it/img/vincitore9.jpg	(from http://www.premioartecultura.it/index09.htm)
22:23:14	25066/25066	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:44%20GMT	http://www.premioartecultura.it/img/contatti.jpg	www.premioartecultura.it/img/contatti.jpg	(from http://www.premioartecultura.it/contatti.htm)
22:23:15	39822/39822	---M--	200	added ('OK')	image/gif	date:Tue,%2027%20Mar%202007%2011:50:02%20GMT	http://www.premioartecultura.it/img/posizione_r2_c5.gif	www.premioartecultura.it/img/posizione_r2_c5.gif	(from http://www.premioartecultura.it/posizione.htm)
22:23:15	54631/54631	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:59%20GMT	http://www.premioartecultura.it/img/monti.jpg	www.premioartecultura.it/img/monti.jpg	(from http://www.premioartecultura.it/biografiamonti.htm)
22:23:15	4588/4588	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20May%202009%2000:11:33%20GMT	http://www.premioartecultura.it/img/pres.jpg	www.premioartecultura.it/img/pres.jpg	(from http://www.premioartecultura.it/presentazione11.htm)
22:23:17	45052/45052	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:50:01%20GMT	http://www.premioartecultura.it/img/posizione_r14_c5.jpg	www.premioartecultura.it/img/posizione_r14_c5.jpg	(from http://www.premioartecultura.it/posizione.htm)
22:23:17	4895/4895	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:50:06%20GMT	http://www.premioartecultura.it/img/regolamento.jpg	www.premioartecultura.it/img/regolamento.jpg	(from http://www.premioartecultura.it/regolamento11.htm)
22:23:17	5114/5114	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:44%20GMT	http://www.premioartecultura.it/img/comitato.jpg	www.premioartecultura.it/img/comitato.jpg	(from http://www.premioartecultura.it/comitato11.htm)
22:23:18	3472/3472	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202009%2015:40:16%20GMT	http://www.premioartecultura.it/img/messaggi.jpg	www.premioartecultura.it/img/messaggi.jpg	(from http://www.premioartecultura.it/messaggi11.htm)
22:23:21	27659/27659	---M--	200	added ('OK')	image/gif	date:Mon,%2023%20May%202011%2014:14:39%20GMT	http://www.premioartecultura.it/img/Messaggi-Premio-20110.gif	www.premioartecultura.it/img/Messaggi-Premio-20110.gif	(from http://www.premioartecultura.it/messaggi11.htm)
22:23:25	42022/42022	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20May%202011%2008:09:47%20GMT	http://www.premioartecultura.it/img/Messaggi-Premio-20111.jpg	www.premioartecultura.it/img/Messaggi-Premio-20111.jpg	(from http://www.premioartecultura.it/messaggi11.htm)
22:23:32	57764/57764	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20May%202011%2008:09:49%20GMT	http://www.premioartecultura.it/img/Messaggi-Premio-20112.jpg	www.premioartecultura.it/img/Messaggi-Premio-20112.jpg	(from http://www.premioartecultura.it/messaggi11.htm)
22:23:34	57711/57711	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20May%202011%2008:09:50%20GMT	http://www.premioartecultura.it/img/Messaggi-Premio-20113.jpg	www.premioartecultura.it/img/Messaggi-Premio-20113.jpg	(from http://www.premioartecultura.it/messaggi11.htm)
22:23:35	48307/48307	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20May%202011%2008:09:52%20GMT	http://www.premioartecultura.it/img/Messaggi-Premio-20114.jpg	www.premioartecultura.it/img/Messaggi-Premio-20114.jpg	(from http://www.premioartecultura.it/messaggi11.htm)
22:23:39	54832/54832	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20May%202011%2008:09:54%20GMT	http://www.premioartecultura.it/img/Messaggi-Premio-20115.jpg	www.premioartecultura.it/img/Messaggi-Premio-20115.jpg	(from http://www.premioartecultura.it/messaggi11.htm)
22:23:41	3509/3509	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20May%202009%2000:11:32%20GMT	http://www.premioartecultura.it/img/patronato.jpg	www.premioartecultura.it/img/patronato.jpg	(from http://www.premioartecultura.it/patrocini11.htm)
22:23:43	3439/3439	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:50:38%20GMT	http://www.premioartecultura.it/img/vincitore.jpg	www.premioartecultura.it/img/vincitore.jpg	(from http://www.premioartecultura.it/vincitore11.htm)
22:23:45	60647/60647	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20May%202011%2008:09:56%20GMT	http://www.premioartecultura.it/img/Messaggi-Premio-20116.jpg	www.premioartecultura.it/img/Messaggi-Premio-20116.jpg	(from http://www.premioartecultura.it/messaggi11.htm)
22:23:45	2505/2505	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:50:02%20GMT	http://www.premioartecultura.it/img/premi.jpg	www.premioartecultura.it/img/premi.jpg	(from http://www.premioartecultura.it/premio09.htm)
22:23:47	51862/51862	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20May%202011%2008:09:59%20GMT	http://www.premioartecultura.it/img/Messaggi-Premio-20118.jpg	www.premioartecultura.it/img/Messaggi-Premio-20118.jpg	(from http://www.premioartecultura.it/messaggi11.htm)
22:23:47	57183/57183	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20May%202011%2008:09:57%20GMT	http://www.premioartecultura.it/img/Messaggi-Premio-20117.jpg	www.premioartecultura.it/img/Messaggi-Premio-20117.jpg	(from http://www.premioartecultura.it/messaggi11.htm)
22:23:47	6449/6449	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20May%202009%2010:42:00%20GMT	http://www.premioartecultura.it/img/215802-fulci.jpg	www.premioartecultura.it/img/215802-fulci.jpg	(from http://www.premioartecultura.it/premio09.htm)
22:23:49	3437/3437	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:42%20GMT	http://www.premioartecultura.it/img/biografia.jpg	www.premioartecultura.it/img/biografia.jpg	(from http://www.premioartecultura.it/biografia_premio09.htm)
22:23:49	19619/19619	---M--	200	added ('OK')	application/x-shockwave-flash	date:Mon,%2023%20May%202011%2013:19:27%20GMT	http://www.premioartecultura.it/gallery11_c.swf	www.premioartecultura.it/gallery11_c.swf	(from http://www.premioartecultura.it/galley11_c.htm)
22:23:51	225/225	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2018%20May%202018%2020:23:15%20GMT	http://www.premioartecultura.it/img/patronato_patrocini.jpg	www.premioartecultura.it/img/patronato_patrocini.a2.delayed	(from http://www.premioartecultura.it/patrocini03.htm)
22:23:53	45440/45440	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20May%202009%2000:15:04%20GMT	http://www.premioartecultura.it/img/Adami_Mosca.jpg	www.premioartecultura.it/img/Adami_Mosca.jpg	(from http://www.premioartecultura.it/biografia_premio09.htm)
22:23:53	234/234	---M--	200	added ('OK')	image/gif	date:Tue,%2027%20Mar%202007%2011:50:07%20GMT	http://www.premioartecultura.it/img/second_r4_c5_03.gif	www.premioartecultura.it/img/second_r4_c5_03.gif	(from http://www.premioartecultura.it/premi03.htm)
22:23:55	20582/20582	---M--	200	added ('OK')	application/x-shockwave-flash	date:Tue,%2027%20Mar%202007%2011:42:04%20GMT	http://www.premioartecultura.it/gallery03_c.swf	www.premioartecultura.it/gallery03_c.swf	(from http://www.premioartecultura.it/galley03_c.htm)
22:23:55	20581/20581	---M--	200	added ('OK')	application/x-shockwave-flash	date:Tue,%2027%20Mar%202007%2011:42:04%20GMT	http://www.premioartecultura.it/gallery03.swf	www.premioartecultura.it/gallery03.swf	(from http://www.premioartecultura.it/galley03.htm)
22:23:55	457/457	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:51%20GMT	http://www.premioartecultura.it/img/hp_bagnaia_r2_c4.jpg	www.premioartecultura.it/img/hp_bagnaia_r2_c4.jpg	(from http://www.premioartecultura.it/regolamento04.htm)
22:23:57	3471/3471	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:55%20GMT	http://www.premioartecultura.it/img/hp_bagnaia_r3_c4.jpg	www.premioartecultura.it/img/hp_bagnaia_r3_c4.jpg	(from http://www.premioartecultura.it/regolamento04.htm)
22:23:57	2781/2781	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:45%20GMT	http://www.premioartecultura.it/img/ed2004.jpg	www.premioartecultura.it/img/ed2004.jpg	(from http://www.premioartecultura.it/regolamento04.htm)
22:23:58	2749/2749	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:56%20GMT	http://www.premioartecultura.it/img/hp_bagnaia_r7_c4.jpg	www.premioartecultura.it/img/hp_bagnaia_r7_c4.jpg	(from http://www.premioartecultura.it/regolamento04.htm)
22:23:59	2992/2992	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:35%20GMT	http://www.premioartecultura.it/img/2006.jpg	www.premioartecultura.it/img/2006.jpg	(from http://www.premioartecultura.it/regolamento04.htm)
22:24:00	2949/2949	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20May%202007%2017:06:14%20GMT	http://www.premioartecultura.it/img/ed_2007.jpg	www.premioartecultura.it/img/ed_2007.jpg	(from http://www.premioartecultura.it/regolamento04.htm)
22:24:01	1018/1018	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20May%202007%2017:06:21%20GMT	http://www.premioartecultura.it/img/hp_bagnaia_r11_c4.jpg	www.premioartecultura.it/img/hp_bagnaia_r11_c4.jpg	(from http://www.premioartecultura.it/regolamento04.htm)
22:24:02	3088/3088	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:46%20GMT	http://www.premioartecultura.it/img/giuria.jpg	www.premioartecultura.it/img/giuria.jpg	(from http://www.premioartecultura.it/giuria04.htm)
22:24:05	28609/28609	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:50:38%20GMT	http://www.premioartecultura.it/img/vincitore04.jpg	www.premioartecultura.it/img/vincitore04.jpg	(from http://www.premioartecultura.it/vincitore04.htm)
22:24:07	29850/29850	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:50:39%20GMT	http://www.premioartecultura.it/img/vincitore04_02.jpg	www.premioartecultura.it/img/vincitore04_02.jpg	(from http://www.premioartecultura.it/vincitore04.htm)
22:24:09	24335/24335	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:50:04%20GMT	http://www.premioartecultura.it/img/premio2004_autore01.jpg	www.premioartecultura.it/img/premio2004_autore01.jpg	(from http://www.premioartecultura.it/premi04.htm)
22:24:11	21982/21982	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:50:05%20GMT	http://www.premioartecultura.it/img/premio2004_autore02.jpg	www.premioartecultura.it/img/premio2004_autore02.jpg	(from http://www.premioartecultura.it/premi04.htm)
22:24:13	20582/20582	---M--	200	added ('OK')	application/x-shockwave-flash	date:Tue,%2027%20Mar%202007%2011:42:05%20GMT	http://www.premioartecultura.it/gallery04_c.swf	www.premioartecultura.it/gallery04_c.swf	(from http://www.premioartecultura.it/galley04_c.htm)
22:24:13	20581/20581	---M--	200	added ('OK')	application/x-shockwave-flash	date:Tue,%2027%20Mar%202007%2011:42:05%20GMT	http://www.premioartecultura.it/gallery04.swf	www.premioartecultura.it/gallery04.swf	(from http://www.premioartecultura.it/galley04.htm)
22:24:15	2580/2580	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:56%20GMT	http://www.premioartecultura.it/img/hp_bagnaia_r5_c4.jpg	www.premioartecultura.it/img/hp_bagnaia_r5_c4.jpg	(from http://www.premioartecultura.it/patrocini05.htm)
22:24:15	2947/2947	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:45%20GMT	http://www.premioartecultura.it/img/ed2005.jpg	www.premioartecultura.it/img/ed2005.jpg	(from http://www.premioartecultura.it/patrocini05.htm)
22:24:15	4314/4314	---M--	200	added ('OK')	image/gif	date:Tue,%2027%20Mar%202007%2011:49:54%20GMT	http://www.premioartecultura.it/img/hp_bagnaia_r25_c4.gif	www.premioartecultura.it/img/hp_bagnaia_r25_c4.gif	(from http://www.premioartecultura.it/patrocini05.htm)
22:24:16	15288/15288	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:59%20GMT	http://www.premioartecultura.it/img/mariomonti.jpg	www.premioartecultura.it/img/mariomonti.jpg	(from http://www.premioartecultura.it/vincitore05.htm)
22:24:19	30534/30534	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:43%20GMT	http://www.premioartecultura.it/img/cascella.jpg	www.premioartecultura.it/img/cascella.jpg	(from http://www.premioartecultura.it/premi05.htm)
22:24:21	20581/20581	---M--	200	added ('OK')	application/x-shockwave-flash	date:Tue,%2027%20Mar%202007%2011:42:06%20GMT	http://www.premioartecultura.it/gallery05.swf	www.premioartecultura.it/gallery05.swf	(from http://www.premioartecultura.it/galley05.htm)
22:24:21	3219/3219	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:57%20GMT	http://www.premioartecultura.it/img/hp_bagnaia_r9_c4.jpg	www.premioartecultura.it/img/hp_bagnaia_r9_c4.jpg	(from http://www.premioartecultura.it/comitato06.htm)
22:24:21	105/105	---M--	200	added ('OK')	image/gif	date:Tue,%2027%20Mar%202007%2011:49:51%20GMT	http://www.premioartecultura.it/img/hp_bagnaia_r18_c5.gif	www.premioartecultura.it/img/hp_bagnaia_r18_c5.gif	(from http://www.premioartecultura.it/candidati06.htm)
22:24:22	3373/3373	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:42%20GMT	http://www.premioartecultura.it/img/candidati.jpg	www.premioartecultura.it/img/candidati.jpg	(from http://www.premioartecultura.it/candidati06.htm)
22:24:23	14660/14660	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:10:42%20GMT	http://www.premioartecultura.it/biografia04.htm	www.premioartecultura.it/biografia04.html	(from http://www.premioartecultura.it/candidati06.htm)
22:24:25	11126/11126	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:58%20GMT	http://www.premioartecultura.it/img/mariapiafanfani.jpg	www.premioartecultura.it/img/mariapiafanfani.jpg	(from http://www.premioartecultura.it/candidati06.htm)
22:24:26	18530/18530	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:10:40%20GMT	http://www.premioartecultura.it/biografia01.htm	www.premioartecultura.it/biografia01.html	(from http://www.premioartecultura.it/candidati06.htm)
22:24:27	11582/11582	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:50:06%20GMT	http://www.premioartecultura.it/img/scottneeson.jpg	www.premioartecultura.it/img/scottneeson.jpg	(from http://www.premioartecultura.it/candidati06.htm)
22:24:28	16202/16202	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:10:42%20GMT	http://www.premioartecultura.it/biografia02.htm	www.premioartecultura.it/biografia02.html	(from http://www.premioartecultura.it/candidati06.htm)
22:24:29	15768/15768	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:50:37%20GMT	http://www.premioartecultura.it/img/sugatamitra.jpg	www.premioartecultura.it/img/sugatamitra.jpg	(from http://www.premioartecultura.it/candidati06.htm)
22:24:29	15378/15378	---M--	200	added ('OK')	text/html	date:Fri,%2003%20Oct%202008%2014:06:48%20GMT	http://www.premioartecultura.it/biografia03.htm	www.premioartecultura.it/biografia03.html	(from http://www.premioartecultura.it/candidati06.htm)
22:24:31	24364/24364	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:50:39%20GMT	http://www.premioartecultura.it/img/vincitore06.jpg	www.premioartecultura.it/img/vincitore06.jpg	(from http://www.premioartecultura.it/vincitore06.htm)
22:24:31	11118/11118	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:51%20GMT	http://www.premioartecultura.it/vincitore06_02.htm	www.premioartecultura.it/vincitore06_02.html	(from http://www.premioartecultura.it/vincitore06.htm)
22:24:33	25222/25222	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:52%20GMT	http://www.premioartecultura.it/vincitore06_03.htm	www.premioartecultura.it/vincitore06_03.html	(from http://www.premioartecultura.it/vincitore06.htm)
22:24:35	11236/11236	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:53%20GMT	http://www.premioartecultura.it/vincitore06_04.htm	www.premioartecultura.it/vincitore06_04.html	(from http://www.premioartecultura.it/vincitore06.htm)
22:24:37	26257/26257	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:50:03%20GMT	http://www.premioartecultura.it/img/premio.jpg	www.premioartecultura.it/img/premio.jpg	(from http://www.premioartecultura.it/premio06.htm)
22:24:39	20582/20582	---M--	200	added ('OK')	application/x-shockwave-flash	date:Tue,%2027%20Mar%202007%2011:42:07%20GMT	http://www.premioartecultura.it/gallery06_c.swf	www.premioartecultura.it/gallery06_c.swf	(from http://www.premioartecultura.it/galley06_c.htm)
22:24:41	20581/20581	---M--	200	added ('OK')	application/x-shockwave-flash	date:Tue,%2027%20Mar%202007%2011:42:06%20GMT	http://www.premioartecultura.it/gallery06.swf	www.premioartecultura.it/gallery06.swf	(from http://www.premioartecultura.it/galley06.htm)
22:24:41	3735/3735	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:50:00%20GMT	http://www.premioartecultura.it/img/nall.jpg	www.premioartecultura.it/img/nall.jpg	(from http://www.premioartecultura.it/biografia05.htm)
22:24:43	3196/3196	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20May%202007%2017:06:15%20GMT	http://www.premioartecultura.it/img/ed_2007s.jpg	www.premioartecultura.it/img/ed_2007s.jpg	(from http://www.premioartecultura.it/presentazione07.htm)
22:24:43	35431/35431	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:50:00%20GMT	http://www.premioartecultura.it/img/nall02.jpg	www.premioartecultura.it/img/nall02.jpg	(from http://www.premioartecultura.it/biografia05.htm)
22:24:45	3544/3544	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20May%202007%2015:10:40%20GMT	http://www.premioartecultura.it/img/sylvie02.jpg	www.premioartecultura.it/img/sylvie02.jpg	(from http://www.premioartecultura.it/candidati07.htm)
22:24:45	12277/12277	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:10:43%20GMT	http://www.premioartecultura.it/biografia06.htm	www.premioartecultura.it/biografia06.html	(from http://www.premioartecultura.it/candidati07.htm)
22:24:47	14240/14240	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20May%202007%2017:06:23%20GMT	http://www.premioartecultura.it/img/lilligruber.jpg	www.premioartecultura.it/img/lilligruber.jpg	(from http://www.premioartecultura.it/candidati07.htm)
22:24:47	16248/16248	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:10:44%20GMT	http://www.premioartecultura.it/biografia07.htm	www.premioartecultura.it/biografia07.html	(from http://www.premioartecultura.it/candidati07.htm)
22:24:49	12177/12177	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20May%202007%2017:06:22%20GMT	http://www.premioartecultura.it/img/karenelliot.jpg	www.premioartecultura.it/img/karenelliot.jpg	(from http://www.premioartecultura.it/candidati07.htm)
22:24:49	13883/13883	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:10:45%20GMT	http://www.premioartecultura.it/biografia08.htm	www.premioartecultura.it/biografia08.html	(from http://www.premioartecultura.it/candidati07.htm)
22:24:51	19009/19009	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20May%202007%2006:52:45%20GMT	http://www.premioartecultura.it/img/win_2007_02.jpg	www.premioartecultura.it/img/win_2007_02.jpg	(from http://www.premioartecultura.it/vincitore07.htm)
22:24:53	27642/27642	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20May%202007%2006:52:44%20GMT	http://www.premioartecultura.it/img/melandri_riffeser.jpg	www.premioartecultura.it/img/melandri_riffeser.jpg	(from http://www.premioartecultura.it/vincitore07.htm)
22:24:53	13296/13296	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:56%20GMT	http://www.premioartecultura.it/vincitore07_02.htm	www.premioartecultura.it/vincitore07_02.html	(from http://www.premioartecultura.it/vincitore07.htm)
